ID,Label
2997,0
2998,1
2999,0
3000,1
3001,0
3002,1
3003,0
3004,1
3005,0
3006,0
3007,1
3008,0
3009,0
3010,1
3011,1
3012,1
3013,1
3014,1
3015,0
3016,1
3017,0
3018,1
3019,1
3020,0
3021,0
3022,1
3023,0
3024,0
3025,0
3026,1
3027,0
3028,0
3029,0
3030,1
3031,0
3032,0
3033,0
3034,1
3035,0
3036,0
3037,0
3038,1
3039,0
3040,0
3041,1
3042,1
3043,1
3044,0
3045,0
3046,0
3047,1
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,1
3056,0
3057,1
3058,1
3059,0
3060,1
3061,0
3062,0
3063,0
3064,1
3065,1
3066,0
3067,0
3068,0
3069,0
3070,0
3071,1
3072,0
3073,1
3074,1
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,1
3082,0
3083,0
3084,0
3085,0
3086,0
3087,1
3088,1
3089,0
3090,0
3091,1
3092,1
3093,1
3094,1
3095,0
3096,0
3097,1
3098,1
3099,0
3100,0
3101,1
3102,1
3103,0
3104,1
3105,0
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,0
3113,1
3114,1
3115,1
3116,0
3117,0
3118,1
3119,0
3120,0
3121,1
3122,0
3123,0
3124,1
3125,1
3126,0
3127,1
3128,0
3129,1
3130,0
3131,1
3132,1
3133,0
3134,1
3135,1
3136,0
3137,0
3138,0
3139,1
3140,0
3141,1
3142,1
3143,0
3144,0
3145,1
3146,0
3147,1
3148,1
3149,1
3150,0
3151,0
3152,1
3153,0
3154,1
3155,1
3156,0
3157,0
3158,0
3159,1
3160,1
3161,1
3162,0
3163,1
3164,1
3165,0
3166,1
3167,1
3168,0
3169,0
3170,0
3171,1
3172,0
3173,0
3174,1
3175,0
3176,0
3177,1
3178,1
3179,1
3180,1
3181,0
3182,0
3183,1
3184,0
3185,0
3186,0
3187,1
3188,1
3189,1
3190,0
3191,1
3192,1
3193,0
3194,1
3195,0
3196,0
3197,0
3198,1
3199,1
3200,0
3201,0
3202,1
3203,0
3204,1
3205,1
3206,0
3207,0
3208,1
3209,0
3210,0
3211,0
3212,1
3213,0
3214,1
3215,0
3216,1
3217,1
3218,1
3219,1
3220,0
3221,0
3222,0
3223,0
3224,1
3225,1
3226,0
3227,0
3228,0
3229,1
3230,0
3231,1
3232,1
3233,1
3234,0
3235,0
3236,1
3237,1
3238,1
3239,0
3240,0
3241,1
3242,1
3243,0
3244,0
3245,1
3246,0
3247,0
3248,1
3249,1
3250,0
3251,1
3252,1
3253,1
3254,0
3255,0
3256,1
3257,0
3258,0
3259,0
3260,1
3261,0
3262,0
3263,1
3264,0
3265,1
3266,0
3267,1
3268,0
3269,1
3270,1
3271,0
3272,0
3273,1
3274,0
3275,1
3276,0
3277,1
3278,1
3279,0
3280,0
3281,1
3282,1
3283,1
3284,0
3285,0
3286,1
3287,1
3288,0
3289,0
3290,1
3291,0
3292,0
3293,1
3294,0
3295,1
3296,0
3297,1
3298,1
3299,0
3300,1
3301,0
3302,0
3303,0
3304,1
3305,1
3306,1
3307,0
3308,0
3309,0
3310,1
3311,0
3312,1
3313,1
3314,0
3315,1
3316,0
3317,1
3318,0
3319,1
3320,0
3321,1
3322,0
3323,1
3324,0
3325,1
3326,0
3327,0
3328,1
3329,1
3330,1
3331,0
3332,1
3333,0
3334,1
3335,0
3336,0
3337,1
3338,1
3339,1
3340,0
3341,0
3342,1
3343,0
3344,1
3345,0
3346,0
3347,0
3348,0
3349,1
3350,1
3351,1
3352,0
3353,1
3354,0
3355,1
3356,0
3357,0
3358,1
3359,0
3360,0
3361,0
3362,1
3363,0
3364,0
3365,0
3366,1
3367,0
3368,0
3369,0
3370,0
3371,0
3372,1
3373,1
3374,0
3375,1
3376,1
3377,1
3378,1
3379,1
3380,0
3381,0
3382,0
3383,1
3384,0
3385,0
3386,0
3387,0
3388,0
3389,1
3390,0
3391,0
3392,0
3393,1
3394,0
3395,0
3396,0
3397,1
3398,0
3399,0
3400,0
3401,0
3402,1
3403,1
3404,0
3405,0
3406,1
3407,1
3408,0
3409,1
3410,1
3411,1
3412,0
3413,0
3414,1
3415,0
3416,1
3417,1
3418,0
3419,0
3420,0
3421,1
3422,0
3423,1
3424,1
3425,0
3426,1
3427,0
3428,0
3429,1
3430,1
3431,1
3432,1
3433,0
3434,0
3435,1
3436,0
3437,0
3438,1
3439,0
3440,0
3441,1
3442,0
3443,1
3444,1
3445,0
3446,0
3447,1
3448,1
3449,1
3450,0
3451,0
3452,0
3453,1
3454,0
3455,1
3456,0
3457,1
3458,1
3459,0
3460,0
3461,1
3462,1
3463,1
3464,1
3465,0
3466,1
3467,1
3468,1
3469,0
3470,0
3471,0
3472,0
3473,1
3474,0
3475,1
3476,0
3477,0
3478,1
3479,0
3480,1
3481,1
3482,0
3483,1
3484,0
3485,1
3486,1
3487,0
3488,1
3489,0
3490,0
3491,1
3492,1
3493,1
3494,0
3495,1
3496,0
3497,0
3498,0
3499,0
3500,0
3501,0
3502,0
3503,1
3504,0
3505,1
3506,1
3507,1
3508,0
3509,0
3510,0
3511,0
3512,0
3513,1
3514,1
3515,0
3516,0
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,1
3524,0
3525,0
3526,0
3527,1
3528,1
3529,1
3530,1
3531,1
3532,1
3533,1
3534,1
3535,1
3536,1
3537,0
3538,0
3539,0
3540,1
3541,0
3542,1
3543,1
3544,1
3545,1
3546,0
3547,0
3548,0
3549,1
3550,1
3551,0
3552,0
3553,1
3554,1
3555,1
3556,1
3557,0
3558,1
3559,0
3560,1
3561,0
3562,1
3563,1
3564,0
3565,1
3566,0
3567,0
3568,0
3569,1
3570,0
3571,0
3572,0
3573,0
3574,1
3575,1
3576,0
3577,1
3578,0
3579,0
3580,0
3581,0
3582,0
3583,1
3584,0
3585,0
3586,1
3587,0
3588,1
3589,0
3590,1
3591,0
3592,0
3593,1
3594,0
3595,1
3596,0
3597,1
3598,0
3599,0
3600,0
3601,1
3602,0
3603,0
3604,0
3605,0
3606,1
3607,0
3608,1
3609,0
3610,0
3611,1
3612,0
3613,0
3614,0
3615,0
3616,1
3617,0
3618,0
3619,1
3620,0
3621,0
3622,1
3623,1
3624,1
3625,1
3626,0
3627,0
3628,0
3629,0
3630,0
3631,0
3632,0
3633,1
3634,1
3635,1
3636,0
3637,1
3638,1
3639,0
3640,1
3641,0
3642,0
3643,0
3644,0
3645,1
3646,0
3647,0
3648,1
3649,0
3650,1
3651,1
3652,1
3653,1
3654,0
3655,0
3656,0
3657,0
3658,0
3659,1
3660,0
3661,1
3662,0
3663,0
3664,0
3665,0
3666,1
3667,1
3668,1
3669,1
3670,1
3671,0
3672,0
3673,0
3674,0
3675,1
3676,1
3677,0
3678,0
3679,0
3680,1
3681,0
3682,1
3683,0
3684,0
3685,0
3686,0
3687,0
3688,0
3689,1
3690,0
3691,0
3692,0
3693,1
3694,1
3695,1
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,0
3705,0
3706,0
3707,1
3708,0
3709,0
3710,1
3711,0
3712,0
3713,1
3714,0
3715,1
3716,0
3717,1
3718,1
3719,1
3720,1
3721,0
3722,0
3723,1
3724,0
3725,1
3726,0
3727,0
3728,0
3729,1
3730,0
3731,1
3732,1
3733,1
3734,1
3735,0
3736,0
3737,1
3738,0
3739,0
3740,0
3741,1
3742,1
3743,1
3744,1
3745,0
3746,1
3747,0
3748,0
3749,0
3750,1
3751,0
3752,1
3753,0
3754,0
3755,0
3756,0
3757,1
3758,1
3759,0
3760,0
3761,0
3762,1
3763,1
3764,0
3765,0
3766,1
3767,1
3768,0
3769,0
3770,0
3771,1
3772,1
3773,1
3774,1
3775,0
3776,1
3777,0
3778,0
3779,0
3780,0
3781,1
3782,1
3783,1
3784,0
3785,0
3786,1
3787,1
3788,0
3789,0
3790,1
3791,0
3792,0
3793,1
3794,0
3795,0
3796,0
3797,0
3798,1
3799,1
3800,1
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,1
3808,1
3809,1
3810,0
3811,1
3812,1
3813,1
3814,1
3815,1
3816,0
3817,1
3818,1
3819,0
3820,1
3821,0
3822,1
3823,0
3824,0
3825,1
3826,1
3827,1
3828,0
3829,0
3830,1
3831,1
3832,1
3833,1
3834,1
3835,0
3836,0
3837,0
3838,0
3839,1
3840,1
3841,0
3842,1
3843,1
3844,1
3845,0
3846,1
3847,0
3848,1
3849,0
3850,1
3851,0
3852,1
3853,1
3854,0
3855,0
3856,1
3857,0
3858,0
3859,0
3860,1
3861,0
3862,1
3863,0
3864,1
3865,1
3866,0
3867,0
3868,0
3869,0
3870,0
3871,1
3872,0
3873,0
3874,1
3875,1
3876,0
3877,0
3878,1
3879,1
3880,0
3881,1
3882,0
3883,0
3884,0
3885,0
3886,0
3887,1
3888,0
3889,1
3890,0
3891,0
3892,0
3893,0
3894,1
3895,1
3896,1
3897,1
3898,0
3899,0
3900,0
3901,1
3902,0
3903,1
3904,0
3905,0
3906,1
3907,0
3908,0
3909,1
3910,0
3911,0
3912,1
3913,1
3914,1
3915,0
3916,0
3917,0
3918,0
3919,0
3920,1
3921,0
3922,1
3923,1
3924,1
3925,1
3926,0
3927,0
3928,0
3929,0
3930,1
3931,0
3932,0
3933,1
3934,0
3935,1
3936,1
3937,0
3938,1
3939,0
3940,1
3941,0
3942,1
3943,1
3944,1
3945,1
3946,0
3947,1
3948,0
3949,0
3950,1
3951,1
3952,0
3953,1
3954,1
3955,0
3956,0
3957,0
3958,0
3959,0
3960,1
3961,0
3962,1
3963,0
3964,0
3965,1
3966,0
3967,0
3968,1
3969,1
3970,1
3971,0
3972,0
3973,1
3974,0
3975,1
3976,0
3977,0
3978,0
3979,0
3980,0
3981,1
3982,1
3983,0
3984,1
3985,0
3986,0
3987,1
3988,0
3989,0
3990,0
3991,1
3992,1
3993,0
3994,1
3995,1
3996,0
3997,1
3998,1
3999,1
4000,0
4001,0
4002,1
4003,0
4004,1
4005,1
4006,1
4007,1
4008,0
4009,0
4010,0
4011,1
4012,0
4013,0
4014,0
4015,0
4016,1
4017,0
4018,1
4019,1
4020,0
4021,1
4022,1
4023,0
4024,0
4025,0
4026,1
4027,0
4028,1
4029,1
4030,0
4031,0
4032,0
4033,0
4034,1
4035,0
4036,0
4037,1
4038,0
4039,1
4040,0
4041,0
4042,1
4043,0
4044,1
4045,1
4046,1
4047,0
4048,1
4049,1
4050,1
4051,0
4052,1
4053,1
4054,1
4055,1
4056,1
4057,0
4058,0
4059,1
4060,0
4061,0
4062,0
4063,0
4064,1
4065,1
4066,0
4067,0
4068,1
4069,0
4070,1
4071,0
4072,1
4073,0
4074,0
4075,1
4076,1
4077,1
4078,0
4079,0
4080,0
4081,0
4082,1
4083,0
4084,1
4085,1
4086,1
4087,1
4088,0
4089,0
4090,1
4091,0
4092,1
4093,1
4094,0
4095,0
4096,1
4097,0
4098,1
4099,0
4100,1
4101,1
4102,1
4103,0
4104,0
4105,1
4106,1
4107,0
4108,1
4109,0
4110,0
4111,0
4112,1
4113,0
4114,0
4115,1
4116,0
4117,0
4118,0
4119,1
4120,0
4121,1
4122,0
4123,0
4124,1
4125,1
4126,1
4127,0
4128,1
4129,1
4130,0
4131,1
4132,0
4133,1
4134,1
4135,1
4136,1
4137,1
4138,1
4139,0
4140,0
4141,0
4142,1
4143,1
4144,0
4145,0
4146,1
4147,1
4148,1
4149,0
4150,0
4151,1
4152,1
4153,0
4154,0
4155,0
4156,1
4157,1
4158,0
4159,0
4160,0
4161,1
4162,1
4163,1
4164,0
4165,0
4166,0
4167,0
4168,0
4169,1
4170,0
4171,0
4172,0
4173,0
4174,1
4175,1
4176,1
4177,1
4178,1
4179,0
4180,1
4181,0
4182,0
4183,0
4184,0
4185,1
4186,0
4187,1
4188,1
4189,1
4190,1
4191,1
4192,1
4193,0
4194,1
4195,0
4196,0
4197,1
4198,0
4199,0
4200,1
4201,0
4202,1
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,0
4210,0
4211,1
4212,1
4213,0
4214,1
4215,1
4216,0
4217,1
4218,0
4219,0
4220,0
4221,0
4222,0
4223,1
4224,1
4225,0
4226,1
4227,1
4228,1
4229,0
4230,1
4231,0
4232,0
4233,1
4234,1
4235,0
4236,0
4237,0
4238,1
4239,0
4240,0
4241,1
4242,0
4243,0
4244,1
4245,1
4246,1
4247,0
4248,1
4249,1
4250,1
4251,0
4252,0
4253,0
4254,0
4255,0
4256,1
4257,0
4258,1
4259,0
4260,0
4261,1
4262,0
4263,1
4264,1
4265,1
4266,0
4267,0
4268,1
4269,0
4270,0
4271,0
4272,0
4273,1
4274,0
4275,1
4276,0
4277,0
4278,0
4279,0
4280,1
4281,1
4282,0
4283,0
4284,1
4285,1
4286,0
4287,1
4288,0
4289,1
4290,1
4291,1
4292,0
4293,0
4294,1
4295,0
4296,1
4297,1
4298,1
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,1
4306,0
4307,1
4308,0
4309,1
4310,0
4311,0
4312,0
4313,0
4314,1
4315,0
4316,0
4317,0
4318,1
4319,0
4320,1
4321,1
4322,1
4323,0
4324,1
4325,0
4326,1
4327,0
4328,1
4329,1
4330,0
4331,0
4332,1
4333,1
4334,0
4335,0
4336,1
4337,1
4338,0
4339,0
4340,0
4341,0
4342,1
4343,0
4344,0
4345,0
4346,1
4347,0
4348,1
4349,1
4350,1
4351,1
4352,0
4353,0
4354,1
4355,0
4356,0
4357,1
4358,0
4359,0
4360,1
4361,0
4362,1
4363,1
4364,0
4365,1
4366,1
4367,0
4368,1
4369,0
4370,0
4371,1
4372,1
4373,1
4374,0
4375,0
4376,0
4377,0
4378,0
4379,1
4380,1
4381,0
4382,1
4383,0
4384,0
4385,0
4386,0
4387,1
4388,1
4389,0
4390,1
4391,0
4392,1
4393,0
4394,1
4395,0
4396,1
4397,0
4398,0
4399,0
4400,0
4401,0
4402,1
4403,0
4404,0
4405,0
4406,0
4407,1
4408,1
4409,0
4410,0
4411,1
4412,1
4413,0
4414,0
4415,0
4416,0
4417,0
4418,1
4419,0
4420,1
4421,1
4422,0
4423,1
4424,0
4425,0
4426,0
4427,1
4428,1
4429,0
4430,1
4431,0
4432,0
4433,1
4434,0
4435,1
4436,0
4437,1
4438,0
4439,0
4440,1
4441,0
4442,0
4443,0
4444,1
4445,0
4446,1
4447,1
4448,1
4449,1
4450,0
4451,1
4452,1
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,1
4465,1
4466,1
4467,0
4468,1
4469,1
4470,1
4471,0
4472,0
4473,0
4474,1
4475,0
4476,0
4477,0
4478,1
4479,1
4480,0
4481,0
4482,0
4483,1
4484,0
4485,1
4486,0
4487,0
4488,1
4489,0
4490,0
4491,1
4492,0
4493,0
4494,0
4495,1
4496,0
4497,0
4498,1
4499,0
4500,1
4501,1
4502,1
4503,0
4504,0
4505,0
4506,0
4507,1
4508,0
4509,1
4510,1
4511,0
4512,1
4513,0
4514,0
4515,0
4516,1
4517,0
4518,0
4519,1
4520,1
4521,0
4522,0
4523,1
4524,1
4525,1
4526,1
4527,1
4528,1
4529,1
4530,0
4531,1
4532,1
4533,0
4534,1
4535,1
4536,0
4537,0
4538,0
4539,0
4540,0
4541,1
4542,0
4543,0
4544,0
4545,1
4546,1
4547,1
4548,0
4549,1
4550,0
4551,1
4552,1
4553,1
4554,0
4555,0
4556,0
4557,1
4558,0
4559,0
4560,1
4561,0
4562,1
4563,0
4564,0
4565,0
4566,1
4567,0
4568,0
4569,0
4570,1
4571,1
4572,0
4573,1
4574,1
4575,0
4576,0
4577,0
4578,1
4579,1
4580,1
4581,0
4582,0
4583,1
4584,0
4585,1
4586,1
4587,0
4588,0
4589,1
4590,1
4591,1
4592,1
4593,1
4594,0
4595,0
4596,0
4597,1
4598,0
4599,0
4600,0
4601,0
4602,0
4603,0
4604,0
4605,1
4606,0
4607,0
4608,1
4609,0
4610,1
4611,0
4612,0
4613,1
4614,1
4615,0
4616,0
4617,0
4618,0
4619,0
4620,1
4621,0
4622,1
4623,1
4624,1
4625,1
4626,1
4627,1
4628,0
4629,1
4630,0
4631,0
4632,1
4633,0
4634,0
4635,0
4636,1
4637,0
4638,1
4639,1
4640,0
4641,0
4642,0
4643,1
4644,0
4645,0
4646,0
4647,0
4648,1
4649,0
4650,0
4651,1
4652,1
4653,1
4654,0
4655,1
4656,0
4657,0
4658,1
4659,0
4660,0
4661,0
4662,1
4663,1
4664,0
4665,0
4666,1
4667,0
4668,1
4669,0
4670,0
4671,0
4672,1
4673,0
4674,0
4675,1
4676,0
4677,1
4678,0
4679,1
4680,1
4681,0
4682,1
4683,1
4684,0
4685,0
4686,0
4687,1
4688,1
4689,1
4690,1
4691,1
4692,1
4693,0
4694,1
4695,0
4696,0
4697,0
4698,0
4699,1
4700,0
4701,1
4702,0
4703,0
4704,0
4705,0
4706,1
4707,1
4708,0
4709,1
4710,1
4711,1
4712,1
4713,1
4714,0
4715,1
4716,0
4717,1
4718,1
4719,0
4720,0
4721,1
4722,1
4723,0
4724,0
4725,0
4726,0
4727,1
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,1
4735,1
4736,0
4737,0
4738,1
4739,1
4740,0
4741,0
4742,1
4743,1
4744,1
4745,0
4746,1
4747,1
4748,0
4749,1
4750,1
4751,0
4752,1
4753,1
4754,1
4755,0
4756,1
4757,1
4758,0
4759,0
4760,0
4761,1
4762,0
4763,0
4764,1
4765,1
4766,1
4767,0
4768,0
4769,0
4770,0
4771,1
4772,1
4773,1
4774,1
4775,0
4776,0
4777,0
4778,1
4779,1
4780,1
4781,1
4782,1
4783,0
4784,0
4785,1
4786,1
4787,0
4788,1
4789,0
4790,1
4791,0
4792,0
4793,0
4794,1
4795,0
4796,0
4797,1
4798,1
4799,0
4800,0
4801,1
4802,0
4803,1
4804,0
4805,0
4806,1
4807,1
4808,0
4809,1
4810,1
4811,0
4812,1
4813,0
4814,0
4815,1
4816,0
4817,1
4818,0
4819,0
4820,1
4821,1
4822,0
4823,0
4824,0
4825,1
4826,0
4827,0
4828,1
4829,1
4830,1
4831,1
4832,1
4833,0
4834,1
4835,0
4836,0
4837,0
4838,1
4839,1
4840,1
4841,1
4842,0
4843,1
4844,0
4845,1
4846,1
4847,0
4848,1
4849,1
4850,1
4851,0
4852,1
4853,0
4854,0
4855,0
4856,1
4857,1
4858,1
4859,0
4860,0
4861,0
4862,1
4863,0
4864,1
4865,1
4866,1
4867,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,1
4875,1
4876,1
4877,0
4878,1
4879,1
4880,0
4881,1
4882,0
4883,1
4884,0
4885,0
4886,0
4887,1
4888,0
4889,0
4890,0
4891,1
4892,1
4893,0
4894,0
4895,0
4896,1
4897,0
4898,1
4899,0
4900,0
4901,0
4902,0
4903,0
4904,1
4905,0
4906,0
4907,0
4908,0
4909,1
4910,0
4911,1
4912,0
4913,1
4914,1
4915,0
4916,1
4917,1
4918,0
4919,0
4920,0
4921,1
4922,1
4923,0
4924,1
4925,0
4926,1
4927,0
4928,0
4929,1
4930,1
4931,1
4932,0
4933,0
4934,0
4935,1
4936,0
4937,1
4938,0
4939,1
4940,0
4941,0
4942,1
4943,0
4944,1
4945,0
4946,0
4947,0
4948,0
4949,0
4950,1
4951,0
4952,0
4953,1
4954,1
4955,1
4956,1
4957,1
4958,1
4959,1
4960,0
4961,1
4962,0
4963,0
4964,1
4965,1
4966,0
4967,0
4968,0
4969,0
4970,1
4971,0
4972,0
4973,0
4974,1
4975,1
4976,0
4977,1
4978,1
4979,1
4980,0
4981,1
4982,0
4983,1
4984,0
4985,0
4986,1
4987,1
4988,1
4989,0
4990,0
4991,1
4992,0
4993,0
4994,1
4995,1
4996,0
4997,0
4998,1
4999,1
